zone,,1
reason,,2
reason!,1
reason,10
rear,1
realm,1
really.,1
ready;,1
ready.,2
ready,1
reading.,1
reading,1
readiness,1
read,,3
read,1
reaches,1
reach,,1
re-deliver.,1
raz'd,1
rawer,1
raw,1
raves,,1
raven,1
ravel,1
ratifiers,1
ratified,1
rather,,2
rather,3
rate,,1
rate,1
rat?,1
rat,,1
rat!',1
rashness,1
rash,,2
rash,1
rascal,,1
rareness,1
rare,,1
rapiers,,1
rapiers,2
rapier,,1
rapier,1
rant,1
ranker.,1
ranker,1
rank,,2
rank,5
range.,1
rais'd,1
rain'd,1
rain,1
rags,,1
rages,,1
rage;,1
rage,2
radiant,1
rack,1
race,1
rabble,1
quoted,1
quite,,1
quite,2
quit,2
quintessence,1
quills,1
quillets,,1
quietus,1
quietly,1
quiet.,1
quiet,4
quiddits,1
quicksilverr,1
quickness.,1
quickly,1
quick;,1
quick.,1
quick,6
questionable,1
question:,1
question.,2
question,,2
question,10
quest,1
queen?,1
queen.,2
queen-',1
queen,,4
queen'?,1
queen',1
queen,2
quarter'd,,1
quarry,1
quarrelling,,1
quarrel;,1
quarrel,1
quantity,,1
quantity,3
quality.,1
quality,3
qualifies,1
quake,1
quaintly,1
puzzles,1
puts,4
put,22
push.-,1
pursy,1
pursuest,1
pursue,2
purse,,1
purse,2
purposes;,1
purposes.,1
purposes,1
purpose.,2
purpose,,4
purpose,5
purpos'd,,1
purpos'd,1
purport,1
purples,,1
purging,2
purgation,1
purg'd,1
purer,1
pure.,1
pure,2
purchases,,1
puppets,1
punish'd,1
punish,1
pulse,1
puff'd,,1
puff'd,1
public,1
provoke,1
providence,2
provided,1
provide.,1
proverb,1
prove,,1
prove,2
prov'd,,1
prov'd,2
proud,,1
proud,2
protestation,1
protest,1
prosperously,1
props,1
proposer,1
propose,,1
proportions,1
prophetic,1
prophesy,2
property,3
proper,1
proof.,2
proof,,1
proof,3
pronouncing,1
pronounce.,1
pronounc'd.,1
pronounc'd,1
promontory;,1
promise-cramm'd.,1
promise,,1
promis'd,2
prolongs,1
prologue,,1
prologue,2
project,1
progress,1
profoundest,1
profound,2
profit,,1
profit,2
profession.,1
profanely),,1
profane,1
prodigal,2
proclaims,2
proclaim'd,1
proclaim,1
procession],,1
process.,1
process,,1
process,1
proceeding,1
proceeded,1
proceed?,1
proceed,1
probation.,1
prize,1
privy,1
privates,1
private,1
prithee,,1
prithee,2
prisoner.,1
prisoner,1
prison.,2
prison,3
princes,1
prince,,3
primy,1
primrose,1
primal,1
priest,,1
pride,,1
prick'd,1
prick,1
prey,1
prevent,,1
prevent,1
pretty,1
prettiness.,1
pressures,1
pressure.,1
presentment,1
presently.,3
presently,2
present,4
presence.,1
presence,2
prescripts,1
prepare,2
preparations,,1
preparation,1
prepar'd,1
prenominate,1
pregnant,2
precurse,1
precisely,1
precious,2
precepts,1
preceding,1
precedent,2
preaching,1
praying;,1
prayers,,2
prayer,2
pray;,1
pray.,2
pray'st,1
pray,17
prate,1
pranks,1
praises,1
praise,,1
praise,1
prais'd,2
practices,1
practice.,1
practice,,1
practice,2
powers,,1
powers,2
powerfully,1
power;,1
power,7
pours,1
pour'd,1
pour,1
pound!,1
potion!,1
potently,1
potent,2
potency.,1
posy,1
postscript,1
post;,1
post-haste,1
post,1
possible?,2
possible,2
posset,1
possession,1
possess'd,1
portraiture,1
portentous,1
portal!,1
porpentine.,1
porches,1
poor,19
poniards,,1
ponderous,1
pomp,,1
poll.,1
politic,1
policy,1
pole,1
poisons,1
poisoning?,1
poisoned,1
poison'd.,2
poison'd,1
poison,6
points,1
point:,1
point,5
poet,1
poem,1
pocky,1
pocket!,1
ply,1
plurisy,,1
plunge,1
plum-tree,1
plucks,1
pluck,2
plots,2
plot,1
plentiful,1
pledge.,1
pleasures,,1
pleasures,1
pleasure.,2
pleasure,2
pleasing,1
please;,2
please.,1
please,9
pleas'd,2
plays,1
playing,,2
players.,2
players,,1
players,11
player,2
play?,2
play;,2
play.),1
play.,11
play,,4
play's,1
play'd,3
play,17
plausive,1
platform,,1
platform,3
plast'ring,1
planets,1
plain,1
plague,,1
plague,1
places,1
placed,1
place.,2
place,,2
place,5
plac'd,2
pity;,1
pity,2
pitiful,1
pitied.,1
pith,3
piteous,3
pit!,1
pit,1
pirate,1
pipe?,2
pipe,1
pious,3
pioner!,1
pin's,1
pile,1
pigeon-liver'd,1
pierce,1
pieces,1
piece,,1
piece,6
picture,,1
picture,1
pickers,1
picked,1
pickaxes].,1
pickaxe,1
pick'd,1
physic,1
phrase;,1
phrase.,1
phrase,,3
phrase,5
philosophy.,1
philosophy,1
petty,2
petition,,1
petar;,1
pestilent,2
pestilence,1
pester,1
peruse,1
perusal,1
perturbed,1
persuade,1
persons,1
personal,1
person.,1
person,,1
person,2
persever,1
pernicious,1
permanent-,1
periwig-pated,1
perilous,1
perhaps,,1
perhaps,3
perfume,2
performance.,1
perform;,1
perform'd,,1
perform'd,1
perfections.,1
perfect,1
perdy.,1
perdition,1
perchance,,1
perchance,3
perceive?,1
perceiv'd,1
people,1
penetrable,1
pendant,1
pelican,,1
peevish,1
peep;,1
peep,1
peculiar,1
pebbles,1
peating,1
peasant,2
pearl,1
peal,1
peak,1
peace;,1
peace.,3
peace-parted,1
peace,,1
peace,2
pay,,1
pay,3
pause.,2
pause,,1
pause,1
patiently.,1
patient;,1
patient,2
patience.,1
patience!,1
patience,3
path,1
pate,4
patches!-,1
patch,2
pat,,1
pastors,1
pastoral-comical,,1
pastoral,,1
pastime?,1
pastime.,1
past;,1
past.,1
past,1
passionate,2
passion.,1
passion,,4
passion's,1
passion,6
passing,2
passeth,1
passes,1
passages,1
passage?,1
passage,2
pass,,1
pass,4
party,1
parts,3
partisan?,1
particular.,1
particular,7
partial,,1
part;,1
part,,4
part),1
part,18
parley.,1
parle,,1
pardon.,1
pardon,,1
pardon't,,1
pardon'd,2
pardon,4
parchment,1
parching,1
paragon,1
paradox,,1
paper.],2
pansies,,1
pangs,1
panders,1
palpable,1
palmy,1
palm,2
pall;,1
pales,1
pale.,2
pale,4
pajock.,1
pair,2
paintings,1
painting,1
painted,2
paint,1
pain,,1
paid,1
pagan,,1
paddock,,1
paddling,1
packing.,1
packet,,1
paces,1
pace;,1
pace,1
owner,1
own;,1
own.,2
own,36
owl,1
overthrown;,1
overpeering,1
overlook'd,1
overdone,,1
overdone,1
overcome,1
overcame,1
over-happy.,1
over,3
outwards),1
outward,2
outstretch'd,1
outrageous,1
outlives,1
outlive,1
outface,1
outbreak,1
out;,1
out.,4
out-herods,1
out,,4
out,40
ourselves.-,1
ourselves.,2
ourselves,,1
ourselves,9
ourself,,1
ourself,2
ours,,2
our,107
otherwise?),,1
otherwise.?,1
otherwise.,1
others.,3
others,,1
others,2
other.,1
other,,4
other,11
ostentation,-,1
orisons,1
origin,-,1
origin,1
organ.,1
organ,,2
ore,1
ordnance,2
ordinant.,1
orderly,1
order,,1
order,2
orchard,,2
orbed,1
orb,1
or,,1
or,81
oppressor's,1
oppression,1
oppress'd,1
opposition,2
opposites.,1
opposite,1
opposing,1
opposed,1
oppos'd,1
opinions;,1
opinions,1
opinion,,1
operant,1
open'd,,1
open,2
ope,1
op'd,1
only,6
ones,2
one?,1
one;,2
one.,4
one-,2
one,,1
one,29
once;,1
once.,5
once,,1
once,10
on;,2
on.,9
on,,6
on),,1
on't?,2
on't.,1
on't,,1
on't!,4
on!,2
on,99
ominous,1
omen,1
old,,1
old,18
often,3
oft.,1
oft,10
offices.,1
officers,1
officer.,2
office,,1
offer,,1
offer'd,1
offer,2
offends,1
offender's,1
offendendo;,1
offended.,3
offend,1
offences,1
offence?,2
offence.,1
offence,,1
offence,5
offal.,1
off.,5
off,,3
off!,1
off,12
of?,1
of.,2
of,,1
of!,1
of,625
odds.,2
odds,1
odd,2
ocean,,1
occurrents,,1
occulted,1
occasions,1
occasion.,1
occasion,2
obstinate,1
observers-,1
observe,1
observation,1
observant,1
observance.,1
observance,,1
observ'd,1
obsequious,1
obsequies,1
obscure,1
oblivion,,1
obligation,2
objects,,1
object,1
obeys,,1
obey,,3
obey,4
obedience,,2
oaths.,1
oath,,2
o'erwhelm,1
o'erweigh,1
o'ertop,1
o'ertook,1
o'erthrown!,1
o'erteemed,1
o'ersways,1
o'erstep,1
o'ersized,1
o'errule,1
o'erreaches;,1
o'erraught,1
o'erleavens,1
o'erhear,1
o'erhasty,1
o'erhanging,1
o'ergrowth,1
o'erdoing,1
o'ercrows,1
o'er,12
o',10
nutshell,1
nunnery.,2
nunnery,,2
nunnery!,1
numbers;,1
numbers,1
noyance;,1
nowhere,1
now?,6
now;,1
now.,4
now-a-days,1
now-,1
now,,20
now!,3
now,36
nothing;,1
nothing.,4
nothing-,1
nothing,,2
nothing's,1
nothing!,2
nothing,16
notes,,1
noted,1
note;,1
note,5
not?,4
not;,2
not.,13
not-,1
not,,17
not!,1
not,259
nose?,1
nose,1
northerly.,1
north-north-west.,1
nor,21
nony,,2
nony),1
none.,3
none,7
nonce;,1
non,1
nomination,1
noise?,1
noise.,1
noise,,1
noise,7
nods,1
noblest,1
nobler,1
noble,17
nobility,1
no?,2
no.,1
no,,4
no!,2
no,88
nipping,1
nine,,1
nine,2
nill,1
nights,3
nightly,1
nightgown.,1
nighted,1
night;,1
night.-,1
night.,7
night-,1
night,,13
night's,1
night,13
nickname,1
next,,1
next,3
news?,1
news.,1
news,,1
news,7
newly,1
new-hatch'd,,1
new-born,1
new,2
never,,2
never,16
neutral,1
nettles,,1
nerve.,1
nephew's,2
nephew,3
neither;,1
neither.,1
neither,,1
neither,5
neighbour'd,1
neighbour,1
negligence,,1
neglected,2
neglect.,1
neer,1
needs,7
needfull,1
needful,1
need,,1
need,3
neck.,1
neck,2
necessity,,1
necessary,2
necessaries,1
nearer,2
near.,1
near!,1
near,8
ne'er,2
nave,1
naught,,1
naught!,1
natures.,1
nature;,2
nature:,1
nature,,8
nature's,1
nature,15
natural,,1
natural,4
native,4
nations;,1
nation.,1
nation,2
nasty,1
narrow,1
napkin,,1
name;,1
name.,1
name,,1
name's,1
name,8
naked,1
mystery;,1
myself.,2
myself,-,1
myself,,3
myself,6
my,444
mutinies,1
mutine,1
mutes,1
mute,1
musty.,1
must;,1
must,55
music.,3
music,,1
music!,2
music,2
murtherer.,1
murtherer,2
murther.,2
murther-,1
murther,,1
murther'd,,1
murther'?,1
murther!,2
murther,4
murd'rous,,1
murd'ring,1
multitude,,1
muddy-mettled,1
muddy,1
muddied,,1
much,,3
much,44
mows,1
moving,1
moves,2
move;,1
move,5
mov'd,,1
mouths,1
mouth,,4
mouth'd,,1
mouth,2
mouse;,1
mouse,1
mourning,1
mourn'd,1
mourn,1
mountebank,,1
mountains,,1
mountains,1
mountain,3
mount,,1
mount,1
moult,1
mould,1
motive,,1
motive,4
motion;,1
motion,,2
motion,1
mothers,,1
mother;,1
mother.,9
mother,,7
mother's,6
mother!,4
mother,14
mote,1
most,70
mortis'd,1
mortal,5
morrow,,1
morning;,1
morning,4
morn,,2
morn,1
more;,2
more.,8
more,,7
more!,4
more,68
mope.,1
moor?,1
moons,1
moon.,2
moon,,2
moon,1
moods,,1
mood,1
monument.,1
months,,1
months,3
month-,1
month,,3
monstrous,1
monsters,1
monster,,1
money,2
monarchs,1
moment,2
mole!,1
mole,1
moist,1
moiety,1
moe,1
modesty;,1
modesty,3
modesties,1
moderate,1
model,1
mockery.,1
mock,4
mobled,2
moan.,1
mixture,1
mistress?,1
mistress,2
mistook,1
miss,1
mischief.,1
mischance,2
mirth,,1
mirth,1
mirror,,1
mirror,1
miraculous,1
minutes,1
minute;,1
ministers,1
minister.,1
minist'ring,1
mining,1
mines,1
mineral,1
mine;,1
mine.,2
mine,,1
mine),,1
mine),1
mine!,1
mine,21
minds.,1
minds,1
mind.,1
mind,,3
mind's,2
mind,8
million,,1
milky,1
milk,,1
mildew'd,1
milch,1
mighty,1
mightiest,1
mightier.,1
might,',1
might,,1
might,28
midnight,1
middle,2
miching,1
mew,,1
mettle,1
methought,2
method,,1
method,1
methinks.,1
methinks,3
metals,1
metal,1
met,1
messengers,,1
messenger,1
message,1
mess.,1
merry?,1
merry,,1
merriment,1
mermaid-like,,1
merit,2
merely.,1
merely,1
mere,3
mercy;,1
mercy,,1
mercy,2
mend,1
men.,1
men,,2
men's,3
men,9
memory,,3
memory,7
melt,,1
melt,1
melodious,1
mellow,1
melancholy,,1
melancholy,1
meeting.,1
meeting,1
meet.,4
meet,3
meed,1
meditation,1
medicine,1
meats,1
meant?,1
meant,3
means.,1
means,,5
means!,1
means,13
meaning.,1
mean?,1
mean,,6
mean,4
me?,10
me;,4
me.-,1
me.',1
me.,35
me-with,1
me-,2
me,,30
me),,1
me'?,1
me!-,1
me!,4
me,144
mazzard,1
mayst,1
may.,2
may,,1
may,59
matters?,1
matters,1
matter?,3
matter.,6
matter-,1
matter,,3
matter!,2
matter,12
matron's,1
matin,1
match'd,,1
match,1
masters;,1
masters,1
masterly,1
master's,1
massy,1
mass,,3
mass,1
mason,,2
marvellous,1
marvell's,1
marvel,1
martial,1
mart,1
marshal,1
marry,,6
marry!,1
marry,2
marrow,1
married.,1
married,2
marriages.,1
marriage.,1
marriage,,2
marriage,3
market,1
mark.,3
mark,,1
mark,5
margent,1
marching;,1
march?,1
march.,1
march,2
marble,1
many.,1
many,17
mantle,1
manners,,1
manners),1
manner,1
mandate;,1
man;,1
man.,6
man,,10
man's,5
man!,1
man,32
malicious,2
malhecho;,1
malefactions;,1
making,2
makes,14
make,,2
make,43
majesty,4
majestical,,1
majestical,1
maintains,1
mainly,1
main,,1
main,3
maimed,1
maids',1
maids,1
maiden,2
maid,,3
maid's,1
maid,3
magic,1
maggots.,1
maggots,1
madness?,1
madness;,1
madness.,3
madness,,4
madness!,1
madness,11
made.,1
made,,1
made,28
madam;,1
madam.,1
madam,,4
madam!,1
mad?,2
mad.,4
mad,,3
mad!,1
mad,7
machine,1
lying.,1
luxury,1
lust,,1
lust,1
lungs?,1
lungs,1
lunacy?,1
lunacy.,1
lunacies.,1
lug,1
lowest,1
low,1
lovingly;,1
loving,3
loves.,2
loves,,2
loves,3
lover,1
loved,2
love?,2
love;,1
love.-,1
love.,6
love-,2
love,,13
love),1
love,39
lov'd.,1
lov'd,4
loudly,1
loud,,1
loud,2
lot,,1
lost;,2
lost,,2
lost,4
loss,1
losing,1
loses,1
loser?,1
lose.,1
lose,6
lordship?,1
lordship.,1
lordship,,1
lordship!,1
lordship,4
lord?',1
lord?,31
lord;,9
lord:,1
lord.,61
lord-,4
lord,,81
lord's,1
lord!,13
lord,3
loosed,1
loose!,1
loose,1
looks;,2
looks,,2
looks,3
look?,1
look,,2
look'd,4
look,18
longer.,1
longer),1
longer,3
longed,1
long?,2
long;,1
long.,2
long,10
loneliness.-,1
loins,,1
loggets,1
lofty,1
lodge,1
lodg'd,1
locks,1
lock'd.,1
lock'd,,1
lock,2
lobby.,2
loathsome,1
loan,1
loam;,1
loam,1
load,1
lo!,1
living,2
lives,3
livery,,2
livery,1
lived,1
live;,1
live.,1
live,,1
live,13
liv'st;,1
liv'd!,1
littlest,1
little.,2
little,,1
little,15
lists,,1
list,,2
list!,1
list,3
lisp;,1
liquor.,1
liquor,1
liquid,1
lips,,1
lips,1
lion's,1
link'd,,1
lines.,1
lines,2
line-,1
line,1
limed,1
limbs,,1
limbs,1
likewise,1
likes,3
likeness.,1
likely,,1
likelihood,1
like.,4
like,,2
like,67
lights,,1
lights!,1
lights,1
lightness,,1
lightest,1
lighted,1
light.,1
light,,1
light!,1
light,6
lifted,1
life?,1
life.,6
life-rend'ring,1
life-,1
life,,12
life,13
liest.,1
liest,2
lies,6
lien,1
liegemen,1
liege.,1
liege,,2
lie,,2
lie,8
lids,1
lick,1
license,1
liberty.,1
liberty,,3
liberty,1
libertine,,1
liberal-conceited,1
liberal,2
liar;,1
lewdness,1
levies;,1
levies,,1
levied,1
level,2
letters.,1
letters,,1
letters,6
letter.,1
letter),1
letter,1
lets,3
let's,5
let,52
lest,3
lesson,1
lesser,1
less,,2
less,6
leperous,1
lenten,1
length?,1
length;,1
length,2
lender,1
lend,4
leisure.,1
leisure,,1
leisure,2
legs.,1
left.,1
left,2
lecture,1
lecherous,,1
leaves,,1
leaves,3
leave?,2
leave.,4
leave,,1
leave,17
least,,1
least,1
learning;,1
learn,1
leaping,1
leans,1
lean,1
leads,1
lead,4
lazar-like,,1
lays,1
laying,2
lay,7
lawyer?,1
lawless,2
law?,1
law;,1
law.,1
law,,1
law's,1
law,3
laugh,,2
laugh,4
late?,1
late.,2
late-,1
late,,1
late,5
lasts,1
lasting;,1
lasting,1
last.,1
last,,1
last,10
lash,1
larger,1
large,1
lapwing,1
laps'd,1
lap?,2
lank,1
lands,4
land.,1
land,,4
lament;,1
laid,6
ladyship,1
lady?,2
lady.,1
lady,,4
lady's,1
lady,3
lads,,1
ladies.,2
ladies,,1
ladies,1
lacks,1
lack.,1
lack'd,1
lack,5
laboursome,1
labour.,1
labour'd,1
labour,1
la,,1
knows,,2
knows,2
known;,1
known.,1
known,,1
known,5
knowledge,1
knowing,2
knowest,1
know;,2
know.,2
know,',1
know,,12
know't,,1
know'st,2
know,56
knotted,1
knocking,1
knock'd,1
knock,1
knight,1
knife,1
knew'st,1
knew,5
knees;,1
knees,1
kneels.,1
kneels,,1
knee,1
knavish,2
knaves,1
knavery.,1
knavery!),,1
knave.,2
knave,3
klll'd,,1
kites,1
kissing,1
kisses,,1
kisses,2
kiss'd,1
kings;,1
kings,1
kingly,1
kingdom.,2
kingdom,3
king?-,1
king?,2
king;,2
king.,3
king,,7
king's,2
king!',2
king!,1
king,9
kindless,1
kind;,1
kind!,1
kind,10
kin.,1
kin,,1
kills,3
killed,1
kill'd;,1
kill'd,4
kill,4
kick,1
kibe.-,1
key,1
kettledrum,1
kettle,1
kept,4
keeps,3
keep,,2
keep,15
keen.,1
keen,,1
justly,3
justice,,1
just,2
jump,2
juice,1
juggled,1
judicious,1
judgments,,1
judgments,2
judgment;,1
judgment.,1
judgment,,1
judgment,4
judges,,1
judge,3
joys,,1
joys,1
joyfully,1
joy.,1
joy,,2
joy,5
jowls,1
journeys,1
journeymen,1
jot;,1
jot,1
jointress,1
jointly,1
joint.,1
joint-labourer,1
join,2
jocund,1
jig-maker!,1
jig,,1
jig,1
jester.,1
jest;,1
jest,,2
jelly,1
jealousy!,1
jealousy,1
jaws,1
jawbone,,1
jaw;,1
jangled,,1
jade,1
itself?,1
itself,,1
itself,21
it?,5
it;,6
it.-,1
it.,34
it-,1
it,,38
it's,1
it!,6
it,266
issue,2
is;,3
is:,1
is.,4
is-,1
is,,7
is),1
is't;,1
is't-,1
is't,,5
is't,8
is!,2
is,299
inward,3
invulnerable,,1
invites,1
invite,1
invisible,1
investments,1
inventors',1
inventorially,1
inurn'd,,1
intruding,1
into,,1
into,23
intil,1
interpret,1
interim,1
inter,1
intents,1
intent,,1
intent,1
intend,1
instrumental,1
instrument,2
instructs,1
instantly,1
instant,4
instances,1
instance,1
insolence,1
insinuation,1
insert,1
inquire,1
inoculate,1
innovation.,1
innocent,1
inmost,1
inky,1
inhibition,1
inheritor,1
inheritance,1
ingenious,1
infusion,1
inform,2
influence,1
infinite,4
infected,,1
infect,1
infants,1
infallibly,1
inexplicable,1
indued,1
individable,,1
indiscretion,1
indirections,1
indifferently,1
indifferent,3
indict,1
index?,1
indentures?,1
indeed.,6
indeed,,4
indeed,11
increase,1
incorrect,1
incorps'd,1
incontinency.,1
inclining?,1
inclination,2
inclin'd.,1
inch,1
incestuous,,2
incestuous,2
incest.,1
incensed,1
incens'd.,2
incapable,1
in.',1
in.,6
in,,4
in't?,2
in't;,1
in't.-,1
in't.,2
in't-,1
in't,,3
in't,2
in's,5
in!,1
in,382
imputation,1
impression,,1
impress,1
impotent,1
impotence,1
imposthume,1
importunity.,1
importunate,,1
importun'd,1
imports,4
important,1
impon'd,,2
implorators,1
implements,1
impious,1
impetuous,1
imperial,1
imperfections,1
impatient,,1
impasted,1
impartment,1
impart,4
immortal,1
imminent.,1
imminent,1
immediately.,1
immediate,2
imitated,1
imagine-,1
imaginations,1
imagination.,1
imagination,3
image,,1
image,3
illusion!,1
illume,1
ills,1
ill.,1
ill-breeding,1
ill,5
ignorant-,1
ignorant,,1
ignorant,1
ignorance.,1
ignorance,,1
ignorance,1
if,,1
if't,1
if,60
idol,,1
idle.,1
idle,2
ice.,1
ice,,1
i',23
hypocrites-,1
hypocrite;,1
hush,1
husbands.-,1
husbandry.,1
husband.,1
husband,,1
husband's,2
husband,6
hurts,1
hurt.,1
hurt,1
hung,1
hundred.,1
hundred,1
humorous,1
humbly,5
humble,,1
humanity,1
hugger-mugger,1
huge,1
hue,1
howsoever,1
howling.,1
how?,1
how.,1
how,,1
how,29
hover,1
houses,1
house.,1
house,,1
house's,1
house,4
hours.,1
hours,1
hourly,1
hour.,1
hour,,2
hour,5
hot.,1
hot,5
host,1
horses;,1
horses,1
horseback;,1
horse,,1
horse,2
horrors-,1
horridly,2
horrid,2
horrible!,3
horrible,1
hopes;,1
hope,,3
hope,5
hop'd,1
hoops,1
hoodman-blind?,1
hoo!,1
honours.,1
honourable.,1
honourable,2
honour.,3
honour-,1
honour,,1
honour's,1
honour'd,4
honour,5
honeying,1
honey,1
honesty?,1
honesty,4
honest?,1
honest.,1
honest,,2
honest,6
home;,1
home.,1
home,,1
home!,1
home,2
homage,1
holy,2
hollow,1
hole,1
holds,,1
holds,3
hold,,2
hold'st,1
hold,21
hobby-horse,,1
hobby-horse,1
hoar,1
ho,,5
ho!,6
hits;,1
hits.,1
hits,1
hitherto,2
hither?,2
hither,,4
hither,2
hit.,2
hit,,2
hit,2
history.,1
history,,1
historical-pastoral,,1
his.,1
his,,1
his,284
hire,1
hinges,1
hinds.,1
himself;,3
himself.,5
himself,,3
himself,9
him].,2
him?,1
him;,5
him.',1
him.,32
him-,1
him,,27
him),1
him!,6
him,121
hilts,,1
hill:,1
hill.,1
hill,1
highly,1
highest,1
higher,1
high,2
hies,1
hides,1
hideous,,1
hideous,1
hide?,1
hide,3
hid,,1
hid,1
heyday,1
hey,1
herself.,1
herself,5
heroes,1
herein,,1
herein,3
hereafter,1
here?,2
here.-,1
here.,1
here,,8
here's,2
here!,2
here,28
herb,1
heraldry,,1
heraldry,1
herald,1
her?,3
her.,6
her,,6
her,68
hent.,1
hence;,1
hence,3
hems,,1
helps,1
helpful,1
help,,4
help!,1
help,5
hellish,1
hell?,1
hell,,5
hell,4
held,2
heir,1
height,,1
heels,3
